canonical_origin,etld1,enroll_url,cluster_size,snapshot_count,source
https://robinhood.com,robinhood.com,,1,0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://roblox.com,roblox.com,,1,0,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://rsa.com,rsa.com,,1,0,community
https://ruten.com.tw,ruten.com.tw,,4,1,community|webauthn|webauthn-related
https://sa.almajed4oud.com,almajed4oud.com,,1,1,endpoints
https://sa.arabianoud.com,arabianoud.com,,1,1,endpoints
https://sageneavis.no,sageneavis.no,,1,0,community
https://salad.com,salad.com,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://sam-app.ro,sam-app.ro,,1,0,community
https://samsung.com,samsung.com,,1,0,community|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.com
https://sandeavis.no,sandeavis.no,,1,0,community
https://sans.org,sans.org,,1,0,community|community:2fa.directory|community:enpass.io
https://sapo.pt,sapo.pt,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://saudi.ibraqperfumes.com,ibraqperfumes.com,,1,1,endpoints
https://scm.com,scm.com,,1,0,community
https://scu.edu,scu.edu,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://sellematics.com,sellematics.com,,1,0,community
https://sellmonitor.com,sellmonitor.com,,1,0,community
https://sellscreen.io,sellscreen.io,,1,0,community
https://senja247.no,senja247.no,,1,0,community
https://sentry.io,sentry.io,,1,0,community|community:2fa.directory|community:enpass.io|community:hideez.com|community:passkeys.2fa.directory
https://server47.de,server47.de,,1,0,community
https://shadow.tech,shadow.tech,,1,0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory
https://shakepay.com,shakepay.com,,1,0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://sheetjs.com,sheetjs.com,,1,0,community
https://shopify.com,shopify.com,https://accounts.shopify.com/account/security,5,1,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io|endpoints|webauthn|webauthn-related
https://shu.edu,shu.edu,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://silverstudiogames.org,silverstudiogames.org,,1,0,community
https://simplelogin.io,simplelogin.io,,1,0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory
https://simply.com,simply.com,https://www.simply.com/en/controlpanel/user/,2,1,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|endpoints
https://siriusxm.com,siriusxm.com,,1,0,community|community:enpass.io|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://skiff.com,skiff.com,,1,0,community|community:passkeys.2stable.com|community:passkeys.directory
https://sktelecom.com,sktelecom.com,,1,0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory
https://slevomat.cz,slevomat.cz,,1,0,community
https://snapchat.com,snapchat.com,,1,0,community|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://snasningen.no,snasningen.no,,1,0,community
https://sneleentaxi.nl,sneleentaxi.nl,,1,0,community
https://so-net.ne.jp,so-net.ne.jp,,1,0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://softbank.jp,softbank.jp,,5,1,community|webauthn|webauthn-related
https://solabladet.no,solabladet.no,,1,0,community
https://soloconlinux.org.es,soloconlinux.org.es,,1,0,community
https://sony.com,sony.com,,1,0,community|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://spaceship.com,spaceship.com,,1,0,community|community:2fa.directory|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://spacetoco.com,spacetoco.com,,1,0,community
https://sparos.tech,sparos.tech,,1,0,community
https://squareup.com,squareup.com,,1,0,community|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory
https://sso.tbank.ru,tbank.ru,,3,1,webauthn|webauthn-related
https://stall-frei.de,stall-frei.de,,1,0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://standardnotes.com,standardnotes.com,,1,0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory
https://stanford.edu,stanford.edu,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://stangeavisa.no,stangeavisa.no,,1,0,community
https://station-drivers.com,station-drivers.com,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://steinkjer-avisa.no,steinkjer-avisa.no,,1,0,community
https://stockarea.io,stockarea.io,,1,0,community
https://strandbuen.no,strandbuen.no,,1,0,community
https://stripe.com,stripe.com,,1,0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://subanana.com,subanana.com,,1,0,community
https://subnoto.com,subnoto.com,,1,0,community|community:passkeys-directory.dashlane.com
https://subtitlewhisper.com,subtitlewhisper.com,,1,0,community
https://sumup.com,sumup.com,https://me.sumup.com/security/passkeys/add,2,1,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory|endpoints
https://sunnypilot.ai,sunnypilot.ai,,1,0,community
https://super.com,super.com,,2,1,community|webauthn|webauthn-related
https://sva.no,sva.no,,1,0,community
https://svelviksposten.no,svelviksposten.no,,1,0,community
https://swica.ch,swica.ch,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory
https://swissborg.com,swissborg.com,,1,0,community
https://sydney.edu.au,sydney.edu.au,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://sydvesten.no,sydvesten.no,,1,0,community
https://syncfusion.com,syncfusion.com,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory
https://synology.com,synology.com,,1,0,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://tailscale.com,tailscale.com,,1,0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://talkdesk.com,talkdesk.com,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://tamu.edu,tamu.edu,,1,0,community|community:2fa.directory
https://target.com,target.com,https://www.target.com/account/settings/signinsecurity,2,1,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io|endpoints
https://techbookfest.org,techbookfest.org,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory
https://telegram.org,telegram.org,,1,0,community|community:passkeys.directory
https://telekom.de,telekom.de,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://telen.no,telen.no,,1,0,community
https://telstra.com,telstra.com,,1,0,community|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://tender.run,tender.run,,1,0,community|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://tendokyu.moe,tendokyu.moe,,1,0,community
https://terminals.io,terminals.io,,1,0,community
https://the-board.jp,the-board.jp,https://the-board.jp/user/passkeys,1,1,endpoints
https://thebrokenrail.com,thebrokenrail.com,,1,0,community
https://thehendrixjc.com,thehendrixjc.com,,1,0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://theprivateoffice.com,theprivateoffice.com,,1,0,community
https://thunder.gg,thunder.gg,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://tiaa.org,tiaa.org,,1,0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory
https://ticketeer.se,ticketeer.se,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://ticketmaster.com,ticketmaster.com,,29,1,community|community:passkeys.2fa.directory|community:passkeys.directory|webauthn|webauthn-related
https://tiktok.com,tiktok.com,https://www.tiktok.com/ucenter_web/passkey_wizard?ug_source=others.pwdmanager&awedp_require_login=normal,2,1,community|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io|endpoints
https://tiktokw.eu,tiktokw.eu,,1,0,community
https://tildegit.org,tildegit.org,,1,0,community
https://tjadataba.se,tjadataba.se,,1,0,community
https://toggl.com,toggl.com,,1,0,community|community:enpass.io|community:passkeys.2fa.directory
https://tokyu.co.jp,tokyu.co.jp,,1,0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://torontomu.ca,torontomu.ca,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://torrents-csv.com,torrents-csv.com,,1,0,community
https://totenidag.no,totenidag.no,,1,0,community
https://traktor.no,traktor.no,,1,0,community
https://transferwise.com,transferwise.com,,1,0,community|community:enpass.io
https://trimble.com,trimble.com,,1,0,community|community:fidoalliance.org|community:passkeys.2stable.com|community:passkeys.directory
https://tripletex.no,tripletex.no,,1,0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://tromsoby.no,tromsoby.no,,1,0,community
https://tronderdebatt.no,tronderdebatt.no,,1,0,community
https://trusona.com,trusona.com,,1,0,community|community:enpass.io|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory
https://trustworthy.com,trustworthy.com,,1,0,community|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://tu-darmstadt.de,tu-darmstadt.de,,1,0,community|community:2fa.directory
https://turnkey.com,turnkey.com,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://tuta.com,tuta.com,,1,0,community|community:2fa.directory|community:enpass.io|community:hideez.com|community:keepersecurity.com|community:passkeys.2fa.directory
https://tutanota.com,tutanota.com,,1,0,community|community:enpass.io
https://tutumway.com,tutumway.com,,1,0,community
https://tuwien.ac.at,tuwien.ac.at,,1,0,community
https://tvedestrandsposten.no,tvedestrandsposten.no,,1,0,community
https://twingate.com,twingate.com,,1,0,community|community:2fa.directory
https://ubank.com.au,ubank.com.au,,1,0,community|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://ubc.ca,ubc.ca,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://uber.com,uber.com,,2,0,community|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://ucdavis.edu,ucdavis.edu,,1,0,community|community:2fa.directory
https://ucla.edu,ucla.edu,,1,0,community|community:2fa.directory
https://ucmerced.edu,ucmerced.edu,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://ucr.edu,ucr.edu,,1,0,community|community:2fa.directory
https://ucsd.edu,ucsd.edu,,1,0,community|community:2fa.directory
https://ui.com,ui.com,https://account.ui.com/security,1,1,community|endpoints
https://uidaho.edu,uidaho.edu,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://ulstu.ru,ulstu.ru,,1,0,community
https://ulys.com,ulys.com,,1,0,community|community:passkeys.2stable.com|community:passkeys.directory
https://umich.edu,umich.edu,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://uni-due.de,uni-due.de,,1,0,community
https://uninbox.com,uninbox.com,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://unlock-music.dev,unlock-music.dev,,1,0,community
https://uq.edu.au,uq.edu.au,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://usesarchbtw.lol,usesarchbtw.lol,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://usfcu.org,usfcu.org,,1,0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://uupdump.net,uupdump.net,,1,0,community
https://uwaterloo.ca,uwaterloo.ca,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://v4guard.io,v4guard.io,,1,0,community
https://va.gov,va.gov,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://vanguard.com,vanguard.com,,1,0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://varingen.no,varingen.no,,1,0,community
https://vaultcord.com,vaultcord.com,,1,0,community|community:2fa.directory|community:enpass.io
https://vaultvision.com,vaultvision.com,,1,0,community|community:enpass.io|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory
https://vcu.edu,vcu.edu,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://vec.fun,vec.fun,,1,0,community
https://veracode.com,veracode.com,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://vercel.com,vercel.com,,1,0,community|community:enpass.io|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://verifythisseal.com,verifythisseal.com,,1,0,community|community:passkeys.2stable.com|community:passkeys.directory
https://vestbyavis.no,vestbyavis.no,,1,0,community
https://vicroads.vic.gov.au,vicroads.vic.gov.au,,1,0,community|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory
https://vinci-autoroutes.com,vinci-autoroutes.com,,1,0,community|community:passkeys-directory.dashlane.com
https://virginmedia.com,virginmedia.com,,1,0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://vise.no,vise.no,,1,0,community
https://visma.com,visma.com,,5,0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.com|community:passkeys.directory
https://vivaldi.com,vivaldi.com,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://vivasoftltd.com,vivasoftltd.com,,1,0,community
https://vk.com,vk.com,,2,0,community|community:2fa.directory|community:enpass.io|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://volt.io,volt.io,,1,0,community|community:passkeys.io
https://volteuropa.org,volteuropa.org,,1,0,community
https://voura.com,voura.com,,1,0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://vp.no,vp.no,,1,0,community
https://vrsal.cc,vrsal.cc,,1,0,community
https://vse.cz,vse.cz,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://walmart.com,walmart.com,,1,0,community|community:fidoalliance.org|community:passkeyindex.io|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://wealthnavi.com,wealthnavi.com,,1,0,community|community:passkeys.2stable.com|community:passkeys.directory
https://wealthsimple.com,wealthsimple.com,,1,0,community|community:passkeys.directory
https://webauthn.io,webauthn.io,,1,0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory
https://webull.com.au,webull.com.au,,1,0,community|community:passkeys.2stable.com|community:passkeys.directory
https://weclapp.com,weclapp.com,,1,0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory
https://wefunder.com,wefunder.com,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://wellsfargo.com,wellsfargo.com,,1,0,community|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory
https://whatsapp.com,whatsapp.com,,1,0,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io
https://wikipedia.org,wikipedia.org,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.directory
https://wildfiregames.com,wildfiregames.com,,1,0,community
https://wisc.edu,wisc.edu,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://wisconsin.gov,wisconsin.gov,,1,0,community
https://wise.com,wise.com,,1,0,community|community:enpass.io|community:fidoalliance.org|community:passkeyindex.io|community:passkeys.2fa.directory|community:passkeys.directory
https://wiseinvestment.co.uk,wiseinvestment.co.uk,,1,0,community
https://woltlab.com,woltlab.com,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://woolworths.com.au,woolworths.com.au,,1,0,community|community:passkeys.2fa.directory
https://wordpress.com,wordpress.com,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory
https://worldskills.org,worldskills.org,,1,0,community
https://wpengine.com,wpengine.com,,1,0,community
https://wraptas.site,wraptas.site,,1,0,community|community:passkeyindex.io
https://www.adopt.com,adopt.com,,1,1,endpoints
https://www.airbnb.com,airbnb.com,,150,1,webauthn|webauthn-related
https://www.amazon.co.jp,amazon.co.jp,,2,1,webauthn|webauthn-related
https://www.beer52.com,beer52.com,https://www.beer52.com/account,1,1,endpoints
https://www.befr.ebay.be,ebay.be,https://accounts.befr.ebay.be/acctsec/manage/passkeys/create,2,1,endpoints
https://www.betclic.ci,betclic.ci,,2,1,webauthn|webauthn-related
https://www.betclic.pt,betclic.pt,,2,1,webauthn|webauthn-related
https://www.clientam.com,clientam.com,,23,1,webauthn|webauthn-related
https://www.ebay.at,ebay.at,https://accounts.ebay.at/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.ca,ebay.ca,https://accounts.ebay.ca/acctsec/manage/passkeys/create,2,1,endpoints
https://www.ebay.ch,ebay.ch,https://accounts.ebay.ch/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.co.uk,ebay.co.uk,https://accounts.ebay.co.uk/acctsec/manage/passkeys/create,2,1,endpoints
https://www.ebay.com.au,ebay.com.au,https://accounts.ebay.com.au/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.com.hk,ebay.com.hk,https://accounts.ebay.com.hk/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.com.my,ebay.com.my,https://accounts.ebay.com.my/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.com.sg,ebay.com.sg,https://accounts.ebay.com.sg/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.de,ebay.de,https://accounts.ebay.de/acctsec/manage/passkeys/create,2,1,endpoints
https://www.ebay.es,ebay.es,https://accounts.ebay.es/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.fr,ebay.fr,https://accounts.ebay.fr/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.ie,ebay.ie,https://accounts.ebay.ie/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.it,ebay.it,https://accounts.ebay.it/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.nl,ebay.nl,https://accounts.ebay.nl/acctsec/manage/passkeys/create,1,1,endpoints
https://www.ebay.pl,ebay.pl,https://accounts.ebay.pl/acctsec/manage/passkeys/create,1,1,endpoints
https://www.euskadi.eus,euskadi.eus,,2,1,webauthn|webauthn-related
https://www.gmx.net,gmx.net,,5,1,webauthn|webauthn-related
https://www.mercadopago.cl,mercadopago.cl,,4,1,webauthn|webauthn-related
https://www.mercadopago.com.ar,mercadopago.com.ar,,4,1,webauthn|webauthn-related
https://www.mercadopago.com.br,mercadopago.com.br,,4,1,webauthn|webauthn-related
https://www.mercadopago.com.co,mercadopago.com.co,,4,1,webauthn|webauthn-related
https://www.mercadopago.com.ec,mercadopago.com.ec,,4,1,webauthn|webauthn-related
https://www.mercadopago.com.mx,mercadopago.com.mx,,4,1,webauthn|webauthn-related
https://www.mercadopago.com.pe,mercadopago.com.pe,,4,1,webauthn|webauthn-related
https://www.mercadopago.com.uy,mercadopago.com.uy,,4,1,webauthn|webauthn-related
https://www.paypay-sec.co.jp,paypay-sec.co.jp,,4,1,webauthn|webauthn-related
https://www.scor.dk,scor.dk,,3,1,webauthn|webauthn-related
https://www.seznam.cz,seznam.cz,,2,1,webauthn|webauthn-related
https://www.siemens.com,siemens.com,,1,1,webauthn
https://www.strawberryhotels.com,strawberryhotels.com,https://www.strawberry.se/min-sida/installningar,10,1,endpoints|webauthn|webauthn-related
https://www.web.de,web.de,,5,1,webauthn|webauthn-related
https://www.whatnot.com,whatnot.com,https://www.whatnot.com/account/settings/passkey,1,1,endpoints
https://www.withings.com,withings.com,https://account.withings.com/account/2fa/setup_u2f,1,1,endpoints
https://www.yelp.com,yelp.com,,27,1,webauthn|webauthn-related
https://x.com,x.com,,2,1,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io|webauthn|webauthn-related
https://xenforo.com,xenforo.com,,1,0,community|community:keepersecurity.com|community:passkeys.com|community:passkeys.directory
https://yahoo.com,yahoo.com,,1,0,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://yammer.com,yammer.com,,1,0,community|community:enpass.io
https://yandex.com,yandex.com,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://yorku.ca,yorku.ca,,1,0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com
https://zelz.net,zelz.net,,1,0,community
https://zerotier.com,zerotier.com,,1,0,community|community:2fa.directory
https://zitadel.com,zitadel.com,,1,0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory
https://zlavomat.sk,zlavomat.sk,,1,0,community
https://zoho.com,zoho.com,,1,0,community|community:2fa.directory|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory
https://zyros.com,zyros.com,,1,1,endpoints
