canonical_origin,etld1,enroll_url,cluster_size,snapshot_count,source,crux_rank,crux_bucket
https://eduid.ch,eduid.ch,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,500000,top 500k
https://erau.edu,erau.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,500000,top 500k
https://eub.no,eub.no,,1.0,0.0,community,500000,top 500k
https://fastmail.com,fastmail.com,,1.0,0.0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://finom.co,finom.co,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://fintual.cl,fintual.cl,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,500000,top 500k
https://firdaposten.no,firdaposten.no,,1.0,0.0,community,500000,top 500k
https://fragdenstaat.de,fragdenstaat.de,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory,500000,top 500k
https://gandi.net,gandi.net,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,500000,top 500k
https://gbnett.no,gbnett.no,,1.0,0.0,community,500000,top 500k
https://gemini.com,gemini.com,,1.0,0.0,community|community:2fa.directory|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://georgetown.edu,georgetown.edu,,1.0,0.0,community|community:2fa.directory,500000,top 500k
https://gitea.com,gitea.com,,1.0,0.0,community|community:passkeyindex.io,500000,top 500k
https://gjengangeren.no,gjengangeren.no,,1.0,0.0,community,500000,top 500k
https://hadeland.no,hadeland.no,,1.0,0.0,community,500000,top 500k
https://hardanger-folkeblad.no,hardanger-folkeblad.no,,1.0,0.0,community,500000,top 500k
https://helg.no,helg.no,,1.0,0.0,community,500000,top 500k
https://helsana.ch,helsana.ch,,1.0,0.0,community|community:passkeys.2stable.com|community:passkeys.directory,500000,top 500k
https://icedrive.net,icedrive.net,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,500000,top 500k
https://iharstad.no,iharstad.no,,1.0,0.0,community,500000,top 500k
https://ilam.ac.ir,ilam.ac.ir,,1.0,0.0,community,500000,top 500k
https://imo.im,imo.im,,1.0,0.0,community|community:fidoalliance.org|community:passkeyindex.io,500000,top 500k
https://indre.no,indre.no,,1.0,0.0,community,500000,top 500k
https://ivoclar.com,ivoclar.com,,1.0,0.0,community|community:passkeys-directory.dashlane.com,500000,top 500k
https://jarlsbergavis.no,jarlsbergavis.no,,1.0,0.0,community,500000,top 500k
https://kakaocorp.com,kakaocorp.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,500000,top 500k
https://kcex.com,kcex.com,,1.0,0.0,community,500000,top 500k
https://kenwoodworld.com,kenwoodworld.com,,1.0,0.0,community|community:passkeyindex.io|community:passkeys-directory.dashlane.com,500000,top 500k
https://krs.no,krs.no,,1.0,0.0,community,500000,top 500k
https://kuda.com,kuda.com,,1.0,0.0,community,500000,top 500k
https://kv.no,kv.no,,1.0,0.0,community,500000,top 500k
https://kvinnheringen.no,kvinnheringen.no,,1.0,0.0,community,500000,top 500k
https://laagendalsposten.no,laagendalsposten.no,,1.0,0.0,community,500000,top 500k
https://lendi.pl,lendi.pl,,1.0,0.0,community,500000,top 500k
https://level1techs.com,level1techs.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,500000,top 500k
https://lofot-tidende.no,lofot-tidende.no,,1.0,0.0,community,500000,top 500k
https://lubuntu.me,lubuntu.me,,1.0,0.0,community,500000,top 500k
https://luno.com,luno.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://lyngdalsavis.no,lyngdalsavis.no,,1.0,0.0,community,500000,top 500k
https://mastodon.social,mastodon.social,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory,500000,top 500k
https://menumal.com,menumal.com,,1.0,0.0,community,500000,top 500k
https://mojang.com,mojang.com,,1.0,0.0,community|community:enpass.io,500000,top 500k
https://mulesoft.com,mulesoft.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io,500000,top 500k
https://nab.no,nab.no,,1.0,0.0,community,500000,top 500k
https://nationen.no,nationen.no,,1.0,0.0,community,500000,top 500k
https://noblad.no,noblad.no,,1.0,0.0,community,500000,top 500k
https://nordhordland.no,nordhordland.no,,1.0,0.0,community,500000,top 500k
https://nordnorskdebatt.no,nordnorskdebatt.no,,1.0,0.0,community,500000,top 500k
https://nordpass.com,nordpass.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,500000,top 500k
https://nulab.com,nulab.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:hideez.com|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://nyetroms.no,nyetroms.no,,1.0,0.0,community,500000,top 500k
https://nyu.edu,nyu.edu,,1.0,0.0,community|community:2fa.directory,500000,top 500k
https://omega365.com,omega365.com,,1.0,0.0,community,500000,top 500k
https://onelogin.com,onelogin.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory,500000,top 500k
https://onepropertee.com,onepropertee.com,,1.0,0.0,community,500000,top 500k
https://onlyoffice.com,onlyoffice.com,,1.0,0.0,community,500000,top 500k
https://opencollective.com,opencollective.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,500000,top 500k
https://oregonstate.edu,oregonstate.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,500000,top 500k
https://oyene.no,oyene.no,,1.0,0.0,community,500000,top 500k
https://paidy.com,paidy.com,,1.0,0.0,community|community:passkeys.directory,500000,top 500k
https://payfit.com,payfit.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://pd.no,pd.no,,1.0,0.0,community,500000,top 500k
https://pilotinstitute.com,pilotinstitute.com,,1.0,0.0,community,500000,top 500k
https://pixelplanet.fun,pixelplanet.fun,,1.0,0.0,community,500000,top 500k
https://poloniex.com,poloniex.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://r-a.no,r-a.no,,1.0,0.0,community,500000,top 500k
https://rablad.no,rablad.no,,1.0,0.0,community,500000,top 500k
https://ranano.no,ranano.no,,1.0,0.0,community,500000,top 500k
https://rastavanger.no,rastavanger.no,,1.0,0.0,community,500000,top 500k
https://raumnes.no,raumnes.no,,1.0,0.0,community,500000,top 500k
https://retten.no,retten.no,,1.0,0.0,community,500000,top 500k
https://rha.no,rha.no,,1.0,0.0,community,500000,top 500k
https://ringsaker-blad.no,ringsaker-blad.no,,1.0,0.0,community,500000,top 500k
https://salad.com,salad.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://sans.org,sans.org,,1.0,0.0,community|community:2fa.directory|community:enpass.io,500000,top 500k
https://scu.edu,scu.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,500000,top 500k
https://sentry.io,sentry.io,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:hideez.com|community:passkeys.2fa.directory,500000,top 500k
https://shadow.tech,shadow.tech,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory,500000,top 500k
https://shakepay.com,shakepay.com,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://shu.edu,shu.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,500000,top 500k
https://simplelogin.io,simplelogin.io,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory,500000,top 500k
https://sneleentaxi.nl,sneleentaxi.nl,,1.0,0.0,community,500000,top 500k
https://solabladet.no,solabladet.no,,1.0,0.0,community,500000,top 500k
https://standardnotes.com,standardnotes.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,500000,top 500k
https://steinkjer-avisa.no,steinkjer-avisa.no,,1.0,0.0,community,500000,top 500k
https://strandbuen.no,strandbuen.no,,1.0,0.0,community,500000,top 500k
https://syncfusion.com,syncfusion.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,500000,top 500k
https://tamu.edu,tamu.edu,,1.0,0.0,community|community:2fa.directory,500000,top 500k
https://telen.no,telen.no,,1.0,0.0,community,500000,top 500k
https://toggl.com,toggl.com,,1.0,0.0,community|community:enpass.io|community:passkeys.2fa.directory,500000,top 500k
https://tuta.com,tuta.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:hideez.com|community:keepersecurity.com|community:passkeys.2fa.directory,500000,top 500k
https://tvedestrandsposten.no,tvedestrandsposten.no,,1.0,0.0,community,500000,top 500k
https://ubank.com.au,ubank.com.au,,1.0,0.0,community|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://ulstu.ru,ulstu.ru,,1.0,0.0,community,500000,top 500k
https://uq.edu.au,uq.edu.au,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,500000,top 500k
https://uupdump.net,uupdump.net,,1.0,0.0,community,500000,top 500k
https://varingen.no,varingen.no,,1.0,0.0,community,500000,top 500k
https://vcu.edu,vcu.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,500000,top 500k
https://vestbyavis.no,vestbyavis.no,,1.0,0.0,community,500000,top 500k
https://vinci-autoroutes.com,vinci-autoroutes.com,,1.0,0.0,community|community:passkeys-directory.dashlane.com,500000,top 500k
https://vivaldi.com,vivaldi.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,500000,top 500k
https://volt.io,volt.io,,1.0,0.0,community|community:passkeys.io,500000,top 500k
https://wefunder.com,wefunder.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,500000,top 500k
https://xenforo.com,xenforo.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.com|community:passkeys.directory,500000,top 500k
https://zerotier.com,zerotier.com,,1.0,0.0,community|community:2fa.directory,500000,top 500k
https://www.mercadopago.com.ec,mercadopago.com.ec,,4.0,1.0,webauthn|webauthn-related,1000000,top 1M
https://aasavis.no,aasavis.no,,1.0,0.0,community,1000000,top 1M
https://aha.io,aha.io,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,1000000,top 1M
https://akersposten.no,akersposten.no,,1.0,0.0,community,1000000,top 1M
https://almalinux.org,almalinux.org,,1.0,0.0,community,1000000,top 1M
https://apexnetwork.co,apexnetwork.co,,1.0,0.0,community,1000000,top 1M
https://api.no,api.no,,1.0,0.0,community,1000000,top 1M
https://avisagaula.no,avisagaula.no,,1.0,0.0,community,1000000,top 1M
https://billgenerator.in,billgenerator.in,,1.0,0.0,community,1000000,top 1M
https://bitgo.com,bitgo.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,1000000,top 1M
https://bondebladet.no,bondebladet.no,,1.0,0.0,community,1000000,top 1M
https://bookmyname.com,bookmyname.com,,1.0,0.0,community|community:passkeys-directory.dashlane.com,1000000,top 1M
https://capecodfive.com,capecodfive.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,1000000,top 1M
https://cloze.com,cloze.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,1000000,top 1M
https://cyberark.com,cyberark.com,,1.0,0.0,community|community:fidoalliance.org|community:hideez.com|community:passkeyindex.io,1000000,top 1M
https://delinea.com,delinea.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,1000000,top 1M
https://digistorage.es,digistorage.es,,1.0,0.0,community,1000000,top 1M
https://dmarcian.com,dmarcian.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,1000000,top 1M
https://dnsimple.com,dnsimple.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,1000000,top 1M
https://documenso.com,documenso.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,1000000,top 1M
https://doppler.com,doppler.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,1000000,top 1M
https://eikerbladet.no,eikerbladet.no,,1.0,0.0,community,1000000,top 1M
https://enebakkavis.no,enebakkavis.no,,1.0,0.0,community,1000000,top 1M
https://epayslips.co.uk,epayslips.co.uk,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,1000000,top 1M
https://fanaposten.no,fanaposten.no,,1.0,0.0,community,1000000,top 1M
https://finnmarksposten.no,finnmarksposten.no,,1.0,0.0,community,1000000,top 1M
https://forgejo.org,forgejo.org,,1.0,0.0,community|community:passkeyindex.io,1000000,top 1M
https://fortrade.com,fortrade.com,,1.0,0.0,community,1000000,top 1M
https://forwardemail.net,forwardemail.net,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,1000000,top 1M
https://fusionauth.io,fusionauth.io,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory,1000000,top 1M
https://gameindy.com,gameindy.com,,1.0,0.0,community,1000000,top 1M
https://goteleport.com,goteleport.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,1000000,top 1M
https://hartex.in,hartex.in,,1.0,0.0,community,1000000,top 1M
https://havenandhearth.com,havenandhearth.com,,1.0,0.0,community,1000000,top 1M
https://hey.com,hey.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:hideez.com|community:passkeys.2fa.directory,1000000,top 1M
https://hmc.edu,hmc.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,1000000,top 1M
https://ic0.app,ic0.app,,1.0,0.0,community,1000000,top 1M
https://ilevanger.no,ilevanger.no,,1.0,0.0,community,1000000,top 1M
https://isandnessjoen.no,isandnessjoen.no,,1.0,0.0,community,1000000,top 1M
https://islonline.com,islonline.com,,1.0,0.0,community|community:2fa.directory|community:hideez.com|community:passkeys.2fa.directory,1000000,top 1M
https://joinmastodon.org,joinmastodon.org,,1.0,0.0,community|community:enpass.io,1000000,top 1M
https://karmoynytt.no,karmoynytt.no,,1.0,0.0,community,1000000,top 1M
https://kemba.org,kemba.org,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,1000000,top 1M
https://kska.io,kska.io,,1.0,0.0,community,1000000,top 1M
https://lierposten.no,lierposten.no,,1.0,0.0,community,1000000,top 1M
https://loolootech.com,loolootech.com,,1.0,0.0,community,1000000,top 1M
https://merakerposten.no,merakerposten.no,,1.0,0.0,community,1000000,top 1M
https://neuronation.com,neuronation.com,,1.0,0.0,community,1000000,top 1M
https://norddalen.no,norddalen.no,,1.0,0.0,community,1000000,top 1M
https://onelog.ch,onelog.ch,,1.0,0.0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2fa.directory|community:passkeys.2stable.com|community:passkeys.directory,1000000,top 1M
https://opensuse.org,opensuse.org,,1.0,0.0,community,1000000,top 1M
https://otpless.com,otpless.com,,1.0,0.0,community,1000000,top 1M
https://ovh.com,ovh.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory,1000000,top 1M
https://perimeter81.com,perimeter81.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,1000000,top 1M
https://rsa.com,rsa.com,,1.0,0.0,community,1000000,top 1M
https://sandeavis.no,sandeavis.no,,1.0,0.0,community,1000000,top 1M
https://spacetoco.com,spacetoco.com,,1.0,0.0,community,1000000,top 1M
https://station-drivers.com,station-drivers.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,1000000,top 1M
https://sva.no,sva.no,,1.0,0.0,community,1000000,top 1M
https://swica.ch,swica.ch,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,1000000,top 1M
https://talkdesk.com,talkdesk.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,1000000,top 1M
https://techbookfest.org,techbookfest.org,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,1000000,top 1M
https://terminals.io,terminals.io,,1.0,0.0,community,1000000,top 1M
https://theprivateoffice.com,theprivateoffice.com,,1.0,0.0,community,1000000,top 1M
https://tiktokw.eu,tiktokw.eu,,1.0,0.0,community,1000000,top 1M
https://tutanota.com,tutanota.com,,1.0,0.0,community|community:enpass.io,1000000,top 1M
https://tuwien.ac.at,tuwien.ac.at,,1.0,0.0,community,1000000,top 1M
https://twingate.com,twingate.com,,1.0,0.0,community|community:2fa.directory,1000000,top 1M
https://uidaho.edu,uidaho.edu,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory|community:passkeys.2stable.com,1000000,top 1M
https://vaultcord.com,vaultcord.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io,1000000,top 1M
https://veracode.com,veracode.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,1000000,top 1M
https://weclapp.com,weclapp.com,,1.0,0.0,community|community:2fa.directory|community:enpass.io|community:passkeys.2fa.directory,1000000,top 1M
https://woltlab.com,woltlab.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,1000000,top 1M
https://worldskills.org,worldskills.org,,1.0,0.0,community,1000000,top 1M
https://wraptas.site,wraptas.site,,1.0,0.0,community|community:passkeyindex.io,1000000,top 1M
https://noupe.com,noupe.com,,66.0,1.0,webauthn|webauthn-related,,unranked
https://0pass.com,0pass.com,,1.0,0.0,community|community:fidoalliance.org|community:hideez.com|community:passkeyindex.io,,unranked
https://aero.zip,aero.zip,,1.0,0.0,community|community:2fa.directory|community:passkeys-directory.dashlane.com|community:passkeys.2fa.directory,,unranked
https://afasonline.nl,afasonline.nl,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,,unranked
https://allspice.io,allspice.io,,1.0,0.0,community,,unranked
https://alterware.dev,alterware.dev,,1.0,0.0,community,,unranked
https://amazonaws.cn,amazonaws.cn,,1.0,0.0,community,,unranked
https://amedia.no,amedia.no,,1.0,0.0,community,,unranked
https://armstrong.bank,armstrong.bank,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://arpari.com,arpari.com,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://astralium.su,astralium.su,,1.0,0.0,community,,unranked
https://authgear.com,authgear.com,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory,,unranked
https://authsignal.com,authsignal.com,,1.0,0.0,community|community:hideez.com|community:keepersecurity.com|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory,,unranked
https://axenov.dev,axenov.dev,,1.0,0.0,community,,unranked
https://bandit.events,bandit.events,,1.0,0.0,community,,unranked
https://basewallet.co,basewallet.co,,1.0,0.0,community,,unranked
https://basicattentiontoken.org,basicattentiontoken.org,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,,unranked
https://bbn.music,bbn.music,,1.0,0.0,community,,unranked
https://beyondidentity.com,beyondidentity.com,,1.0,0.0,community|community:enpass.io|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory,,unranked
https://bitfire.tv,bitfire.tv,,1.0,0.0,community,,unranked
https://blueocean.law,blueocean.law,,1.0,0.0,community|community:fidoalliance.org|community:passkeyindex.io,,unranked
https://boolers.co.uk,boolers.co.uk,,1.0,0.0,community,,unranked
https://braintreepayments.com,braintreepayments.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,,unranked
https://brukerportal.no,brukerportal.no,,1.0,0.0,community,,unranked
https://btcmap.org,btcmap.org,,1.0,0.0,community,,unranked
https://bubbletea.dev,bubbletea.dev,,1.0,0.0,community,,unranked
https://canva-dev.com,canva-dev.com,,1.0,0.0,community,,unranked
https://canva-staging.cn,canva-staging.cn,,1.0,0.0,community,,unranked
https://cardpointers.com,cardpointers.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://carvel.li,carvel.li,,1.0,0.0,community,,unranked
https://cavemanon.xyz,cavemanon.xyz,,1.0,0.0,community,,unranked
https://cdm-project.com,cdm-project.com,,1.0,0.0,community,,unranked
https://chekspend.com,chekspend.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://cloud66.com,cloud66.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,,unranked
https://coca.xyz,coca.xyz,,1.0,0.0,community,,unranked
https://connectabil.com,connectabil.com,,1.0,0.0,community,,unranked
https://coolaj86.com,coolaj86.com,,1.0,0.0,community,,unranked
https://coom.tech,coom.tech,,1.0,0.0,community,,unranked
https://corbado.com,corbado.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory,,unranked
https://corelab.com,corelab.com,,1.0,0.0,community,,unranked
https://coveto.de,coveto.de,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://cpoms.co.uk,cpoms.co.uk,,1.0,0.0,community|community:2fa.directory,,unranked
https://crownaudit.org,crownaudit.org,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,,unranked
https://customerping.ai,customerping.ai,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://cvsspecialty.com,cvsspecialty.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://datapacket.com,datapacket.com,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://devolutions.com,devolutions.com,,1.0,0.0,community|community:fidoalliance.org|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://dilats.com,dilats.com,,1.0,0.0,community,,unranked
https://dimo.org,dimo.org,,1.0,0.0,community,,unranked
https://discourse.org,discourse.org,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io,,unranked
https://dmin.pro,dmin.pro,,1.0,0.0,community,,unranked
https://door43.org,door43.org,,1.0,0.0,community,,unranked
https://drmlab.io,drmlab.io,,1.0,0.0,community,,unranked
https://enclave.money,enclave.money,,1.0,0.0,community,,unranked
https://ente.io,ente.io,,1.0,0.0,community|community:passkeyindex.io|community:passkeys.directory,,unranked
https://fastex.com,fastex.com,,1.0,0.0,community,,unranked
https://fastexus.com,fastexus.com,,1.0,0.0,community,,unranked
https://files.com,files.com,,1.0,0.0,community|community:2fa.directory|community:passkeys.2fa.directory,,unranked
https://finnmarkdagblad.no,finnmarkdagblad.no,,1.0,0.0,community,,unranked
https://finnmarkdebatten.no,finnmarkdebatten.no,,1.0,0.0,community,,unranked
https://fireportal.cz,fireportal.cz,,1.0,0.0,community,,unranked
https://fleeps.co,fleeps.co,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://flightschoolbooking.com,flightschoolbooking.com,,1.0,0.0,community,,unranked
https://flux.nl,flux.nl,,1.0,0.0,community,,unranked
https://forgerock.com,forgerock.com,,1.0,0.0,community,,unranked
https://formx.ai,formx.ai,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://fragrance.moe,fragrance.moe,,1.0,0.0,community,,unranked
https://freeprints.com,freeprints.com,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://frohnmeyer-wds.de,frohnmeyer-wds.de,,1.0,0.0,community,,unranked
https://frontegg.com,frontegg.com,,1.0,0.0,community|community:passkeys-directory.dashlane.com,,unranked
https://frostingen.no,frostingen.no,,1.0,0.0,community,,unranked
https://getadmiral.com,getadmiral.com,,1.0,0.0,community,,unranked
https://getextendly.com,getextendly.com,,1.0,0.0,community,,unranked
https://getprismm.com,getprismm.com,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,,unranked
https://glauca.digital,glauca.digital,,1.0,0.0,community|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.directory,,unranked
https://gmod-integration.com,gmod-integration.com,,1.0,0.0,community,,unranked
https://goauthentik.io,goauthentik.io,,1.0,0.0,community|community:passkeyindex.io,,unranked
https://guildofwriters.org,guildofwriters.org,,1.0,0.0,community,,unranked
https://haeppie.com,haeppie.com,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
https://hammerfestingen.no,hammerfestingen.no,,1.0,0.0,community,,unranked
https://hancock.ink,hancock.ink,,1.0,0.0,community|community:enpass.io|community:fidoalliance.org|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory|community:passkeys.io,,unranked
https://hanko.io,hanko.io,,1.0,0.0,community|community:enpass.io|community:hideez.com|community:keepersecurity.com|community:passkeyindex.io|community:passkeys-directory.dashlane.com|community:passkeys.2stable.com|community:passkeys.directory|community:passkeys.io,,unranked
https://hardwax.com,hardwax.com,,1.0,0.0,community|community:enpass.io|community:keepersecurity.com|community:passkeys.2stable.com|community:passkeys.com|community:passkeys.directory,,unranked
